 #  energy  xx  yy  zz  xy  xz  yz
         0.1293         0.0025         0.0025         0.0000         1.0000         0.6614         1.0000
         0.1300         0.0025         0.0025         0.0000         1.0000         0.6614         1.0000
         0.1307         0.0025         0.0025         0.0000         1.0000         0.6613         1.0000
         0.1313         0.0025         0.0025         0.0000         1.0000         0.6613         1.0000
         0.1320         0.0025         0.0025         0.0000         1.0000         0.6612         1.0000
         0.1327         0.0025         0.0025         0.0000         1.0000         0.6612         1.0000
         0.1333         0.0025         0.0025         0.0000         1.0000         0.6612         1.0000
         0.1340         0.0025         0.0025         0.0000         1.0000         0.6611         1.0000
         0.1347         0.0025         0.0025         0.0000         1.0000         0.6611         1.0000
         0.1353         0.0025         0.0025         0.0000         1.0000         0.6611         1.0000
         0.1360         0.0025         0.0025         0.0000         1.0000         0.6610         1.0000
         0.1367         0.0026         0.0025         0.0000         1.0000         0.6610         1.0000
         0.1373         0.0026         0.0025         0.0000         1.0000         0.6609         1.0000
         0.1380         0.0026         0.0025         0.0000         1.0000         0.6609         1.0000
         0.1387         0.0026         0.0025         0.0000         1.0000         0.6609         1.0000
         0.1393         0.0026         0.0025         0.0000         1.0000         0.6608         1.0000
         0.1400         0.0026         0.0025         0.0000         1.0000         0.6608         1.0000
         0.1407         0.0026         0.0025         0.0000         1.0000         0.6607         1.0000
         0.1413         0.0026         0.0025         0.0000         1.0000         0.6607         1.0000
         0.1420         0.0026         0.0025         0.0000         1.0000         0.6607         1.0000
         0.1427         0.0026         0.0025         0.0000         1.0000         0.6606         1.0000
         0.1433         0.0026         0.0025         0.0000         1.0000         0.6606         1.0000
         0.1440         0.0026         0.0025         0.0000         1.0000         0.6605         1.0000
         0.1447         0.0026         0.0025         0.0000         1.0000         0.6605         1.0000
         0.1453         0.0026         0.0026         0.0000         1.0000         0.6605         1.0000
         0.1460         0.0026         0.0026         0.0000         1.0000         0.6604         1.0000
         0.1467         0.0026         0.0026         0.0000         1.0000         0.6604         1.0000
         0.1473         0.0026         0.0026         0.0000         1.0000         0.6604         1.0000
         0.1480         0.0026         0.0026         0.0000         1.0000         0.6603         1.0000
         0.1487         0.0026         0.0026         0.0000         1.0000         0.6603         1.0000
         0.1493         0.0026         0.0026         0.0000         1.0000         0.6602         1.0000
         0.1500         0.0026         0.0026         0.0000         1.0000         0.6602         1.0000
         0.1507         0.0026         0.0026         0.0000         1.0000         0.6602         1.0000
         0.1513         0.0026         0.0026         0.0000         1.0000         0.6601         1.0000
         0.1520         0.0026         0.0026         0.0000         1.0000         0.6601         1.0000
         0.1527         0.0026         0.0026         0.0000         1.0000         0.6600         1.0000
         0.1533         0.0026         0.0026         0.0000         1.0000         0.6600         1.0000
         0.1540         0.0026         0.0026         0.0000         1.0000         0.6600         1.0000
         0.1547         0.0026         0.0026         0.0000         1.0000         0.6599         1.0000
         0.1553         0.0026         0.0026         0.0000         1.0000         0.6599         1.0000
         0.1560         0.0026         0.0026         0.0000         1.0000         0.6598         1.0000
         0.1567         0.0026         0.0026         0.0000         1.0000         0.6598         1.0000
         0.1573         0.0026         0.0026         0.0000         1.0000         0.6598         1.0000
         0.1580         0.0026         0.0026         0.0000         1.0000         0.6597         1.0000
         0.1587         0.0026         0.0026         0.0000         1.0000         0.6597         1.0000
         0.1593         0.0026         0.0026         0.0000         1.0000         0.6597         1.0000
         0.1600         0.0026         0.0026         0.0000         1.0000         0.6596         1.0000
         0.1607         0.0026         0.0026         0.0000         1.0000         0.6596         1.0000
         0.1613         0.0026         0.0026         0.0000         1.0000         0.6595         1.0000
         0.1620         0.0026         0.0026         0.0000         1.0000         0.6595         1.0000
         0.1627         0.0026         0.0026         0.0000         1.0000         0.6595         1.0000
         0.1633         0.0026         0.0026         0.0000         1.0000         0.6594         1.0000
         0.1640         0.0026         0.0026         0.0000         1.0000         0.6594         1.0000
         0.1647         0.0026         0.0026         0.0000         1.0000         0.6593         1.0000
         0.1653         0.0026         0.0026         0.0000         1.0000         0.6593         1.0000
         0.1660         0.0026         0.0026         0.0000         1.0000         0.6593         1.0000
         0.1667         0.0026         0.0026         0.0000         1.0000         0.6592         1.0000
         0.1673         0.0026         0.0026         0.0000         1.0000         0.6592         1.0000
         0.1680         0.0026         0.0026         0.0000         1.0000         0.6591         1.0000
         0.1687         0.0026         0.0026         0.0000         1.0000         0.6591         1.0000
         0.1693         0.0026         0.0026         0.0000         1.0000         0.6591         1.0000
         0.1700         0.0026         0.0026         0.0000         1.0000         0.6590         1.0000
         0.1707         0.0026         0.0026         0.0000         1.0000         0.6590         1.0000
         0.1713         0.0026         0.0026         0.0000         1.0000         0.6589         1.0000
         0.1720         0.0026         0.0026         0.0000         1.0000         0.6589         1.0000
         0.1727         0.0026         0.0026         0.0000         1.0000         0.6589         1.0000
         0.1733         0.0026         0.0026         0.0000         1.0000         0.6588         1.0000
         0.1740         0.0026         0.0026         0.0000         1.0000         0.6588         1.0000
         0.1747         0.0026         0.0026         0.0000         1.0000         0.6587         1.0000
         0.1753         0.0026         0.0026         0.0000         1.0000         0.6587         1.0000
         0.1760         0.0026         0.0026         0.0000         1.0000         0.6587         1.0000
         0.1767         0.0026         0.0026         0.0000         1.0000         0.6586         1.0000
         0.1773         0.0026         0.0026         0.0000         1.0000         0.6586         1.0000
         0.1780         0.0026         0.0026         0.0000         1.0000         0.6585         1.0000
         0.1787         0.0026         0.0026         0.0000         1.0000         0.6585         1.0000
         0.1793         0.0026         0.0026         0.0000         1.0000         0.6585         1.0000
         0.1800         0.0026         0.0026         0.0000         1.0000         0.6584         1.0000
         0.1807         0.0026         0.0026         0.0000         1.0000         0.6584         1.0000
         0.1813         0.0026         0.0026         0.0000         1.0000         0.6584         1.0000
         0.1820         0.0026         0.0026         0.0000         1.0000         0.6583         1.0000
         0.1827         0.0026         0.0026         0.0000         1.0000         0.6583         1.0000
         0.1833         0.0026         0.0026         0.0000         1.0000         0.6582         1.0000
         0.1840         0.0026         0.0026         0.0000         1.0000         0.6582         1.0000
         0.1847         0.0026         0.0026         0.0000         1.0000         0.6582         1.0000
         0.1853         0.0026         0.0026         0.0000         1.0000         0.6581         1.0000
         0.1860         0.0027         0.0026         0.0000         1.0000         0.6581         1.0000
         0.1867         0.0027         0.0026         0.0000         1.0000         0.6580         1.0000
         0.1873         0.0027         0.0026         0.0000         1.0000         0.6580         1.0000
         0.1880         0.0027         0.0026         0.0000         1.0000         0.6580         1.0000
         0.1887         0.0027         0.0026         0.0000         1.0000         0.6579         1.0000
         0.1893         0.0027         0.0026         0.0000         1.0000         0.6579         1.0000
         0.1900         0.0027         0.0026         0.0000         1.0000         0.6578         1.0000
         0.1907         0.0027         0.0026         0.0000         1.0000         0.6578         1.0000
         0.1913         0.0027         0.0026         0.0000         1.0000         0.6578         1.0000
         0.1920         0.0027         0.0026         0.0000         1.0000         0.6577         1.0000
         0.1927         0.0027         0.0026         0.0000         1.0000         0.6577         1.0000
         0.1933         0.0027         0.0026         0.0000         1.0000         0.6576         1.0000
         0.1940         0.0027         0.0026         0.0000         1.0000         0.6576         1.0000
         0.1947         0.0027         0.0026         0.0000         1.0000         0.6576         1.0000
         0.1953         0.0027         0.0026         0.0000         1.0000         0.6575         1.0000
         0.1960         0.0027         0.0026         0.0000         1.0000         0.6575         1.0000
         0.1967         0.0027         0.0027         0.0000         1.0000         0.6574         1.0000
         0.1973         0.0027         0.0027         0.0000         1.0000         0.6574         1.0000
         0.1980         0.0027         0.0027         0.0000         1.0000         0.6574         1.0000
         0.1987         0.0027         0.0027         0.0000         1.0000         0.6573         1.0000
         0.1993         0.0027         0.0027         0.0000         1.0000         0.6573         1.0000
         0.2000         0.0027         0.0027         0.0000         1.0000         0.6572         1.0000
         0.2007         0.0027         0.0027         0.0000         1.0000         0.6572         1.0000
         0.2013         0.0027         0.0027         0.0000         1.0000         0.6572         1.0000
         0.2020         0.0027         0.0027         0.0000         1.0000         0.6571         1.0000
         0.2027         0.0027         0.0027         0.0000         1.0000         0.6571         1.0000
         0.2033         0.0027         0.0027         0.0000         1.0000         0.6570         1.0000
         0.2040         0.0027         0.0027         0.0000         1.0000         0.6570         1.0000
         0.2047         0.0027         0.0027         0.0000         1.0000         0.6570         1.0000
         0.2053         0.0027         0.0027         0.0000         1.0000         0.6569         1.0000
         0.2060         0.0027         0.0027         0.0000         1.0000         0.6569         1.0000
         0.2067         0.0027         0.0027         0.0000         1.0000         0.6568         1.0000
         0.2073         0.0027         0.0027         0.0000         1.0000         0.6568         1.0000
         0.2080         0.0027         0.0027         0.0000         1.0000         0.6568         1.0000
         0.2087         0.0027         0.0027         0.0000         1.0000         0.6567         1.0000
         0.2093         0.0027         0.0027         0.0000         1.0000         0.6567         1.0000
         0.2100         0.0027         0.0027         0.0000         1.0000         0.6566         1.0000
         0.2107         0.0027         0.0027         0.0000         1.0000         0.6566         1.0000
         0.2113         0.0027         0.0027         0.0000         1.0000         0.6565         1.0000
         0.2120         0.0027         0.0027         0.0000         1.0000         0.6565         1.0000
         0.2127         0.0027         0.0027         0.0000         1.0000         0.6565         1.0000
         0.2133         0.0027         0.0027         0.0000         1.0000         0.6564         1.0000
         0.2140         0.0027         0.0027         0.0000         1.0000         0.6564         1.0000
         0.2147         0.0027         0.0027         0.0000         1.0000         0.6563         1.0000
         0.2153         0.0027         0.0027         0.0000         1.0000         0.6563         1.0000
         0.2160         0.0027         0.0027         0.0000         1.0000         0.6563         1.0000
         0.2167         0.0027         0.0027         0.0000         1.0000         0.6562         1.0000
         0.2173         0.0027         0.0027         0.0000         1.0000         0.6562         1.0000
         0.2180         0.0027         0.0027         0.0000         1.0000         0.6561         1.0000
         0.2187         0.0027         0.0027         0.0000         1.0000         0.6561         1.0000
         0.2193         0.0027         0.0027         0.0000         1.0000         0.6561         1.0000
         0.2200         0.0027         0.0027         0.0000         1.0000         0.6560         1.0000
         0.2207         0.0027         0.0027         0.0000         1.0000         0.6560         1.0000
         0.2213         0.0027         0.0027         0.0000         1.0000         0.6559         1.0000
         0.2220         0.0027         0.0027         0.0000         1.0000         0.6559         1.0000
         0.2227         0.0027         0.0027         0.0000         1.0000         0.6559         1.0000
         0.2233         0.0027         0.0027         0.0000         1.0000         0.6558         1.0000
         0.2240         0.0027         0.0027         0.0000         1.0000         0.6558         1.0000
         0.2247         0.0027         0.0027         0.0000         1.0000         0.6557         1.0000
         0.2253         0.0027         0.0027         0.0000         1.0000         0.6557         1.0000
         0.2260         0.0027         0.0027         0.0000         1.0000         0.6557         1.0000
         0.2267         0.0027         0.0027         0.0000         1.0000         0.6556         1.0000
         0.2273         0.0027         0.0027         0.0000         1.0000         0.6556         1.0000
         0.2280         0.0027         0.0027         0.0000         1.0000         0.6555         1.0000
         0.2287         0.0027         0.0027         0.0000         1.0000         0.6555         1.0000
         0.2293         0.0027         0.0027         0.0000         1.0000         0.6555         1.0000
         0.2300         0.0027         0.0027         0.0000         1.0000         0.6554         1.0000
         0.2307         0.0027         0.0027         0.0000         1.0000         0.6554         1.0000
         0.2313         0.0027         0.0027         0.0000         1.0000         0.6553         1.0000
         0.2320         0.0028         0.0027         0.0000         1.0000         0.6553         1.0000
         0.2327         0.0028         0.0027         0.0000         1.0000         0.6552         1.0000
         0.2333         0.0028         0.0027         0.0000         1.0000         0.6552         1.0000
         0.2340         0.0028         0.0027         0.0000         1.0000         0.6552         1.0000
         0.2347         0.0028         0.0027         0.0000         1.0000         0.6551         1.0000
         0.2353         0.0028         0.0027         0.0000         1.0000         0.6551         1.0000
         0.2360         0.0028         0.0027         0.0000         1.0000         0.6550         1.0000
         0.2367         0.0028         0.0027         0.0000         1.0000         0.6550         1.0000
         0.2373         0.0028         0.0027         0.0000         1.0000         0.6550         1.0000
         0.2380         0.0028         0.0027         0.0000         1.0000         0.6549         1.0000
         0.2387         0.0028         0.0027         0.0000         1.0000         0.6549         1.0000
         0.2393         0.0028         0.0027         0.0000         1.0000         0.6548         1.0000
         0.2400         0.0028         0.0027         0.0000         1.0000         0.6548         1.0000
         0.2407         0.0028         0.0027         0.0000         1.0000         0.6548         1.0000
         0.2413         0.0028         0.0027         0.0000         1.0000         0.6547         1.0000
         0.2420         0.0028         0.0027         0.0000         1.0000         0.6547         1.0000
         0.2427         0.0028         0.0027         0.0000         1.0000         0.6546         1.0000
         0.2433         0.0028         0.0027         0.0000         1.0000         0.6546         1.0000
         0.2440         0.0028         0.0027         0.0000         1.0000         0.6545         1.0000
         0.2447         0.0028         0.0028         0.0000         1.0000         0.6545         1.0000
         0.2453         0.0028         0.0028         0.0000         1.0000         0.6545         1.0000
         0.2460         0.0028         0.0028         0.0000         1.0000         0.6544         1.0000
         0.2467         0.0028         0.0028         0.0000         1.0000         0.6544         1.0000
         0.2473         0.0028         0.0028         0.0000         1.0000         0.6543         1.0000
         0.2480         0.0028         0.0028         0.0000         1.0000         0.6543         1.0000
         0.2487         0.0028         0.0028         0.0000         1.0000         0.6543         1.0000
         0.2493         0.0028         0.0028         0.0000         1.0000         0.6542         1.0000
         0.2500         0.0028         0.0028         0.0000         1.0000         0.6542         1.0000
         0.2507         0.0028         0.0028         0.0000         1.0000         0.6541         1.0000
         0.2513         0.0028         0.0028         0.0000         1.0000         0.6541         1.0000
         0.2520         0.0028         0.0028         0.0000         1.0000         0.6541         1.0000
         0.2527         0.0028         0.0028         0.0000         1.0000         0.6540         1.0000
         0.2533         0.0028         0.0028         0.0000         1.0000         0.6540         1.0000
         0.2540         0.0028         0.0028         0.0000         1.0000         0.6539         1.0000
         0.2547         0.0028         0.0028         0.0000         1.0000         0.6539         1.0000
         0.2553         0.0028         0.0028         0.0000         1.0000         0.6538         1.0000
         0.2560         0.0028         0.0028         0.0000         1.0000         0.6538         1.0000
         0.2567         0.0028         0.0028         0.0000         1.0000         0.6538         1.0000
         0.2573         0.0028         0.0028         0.0000         1.0000         0.6537         1.0000
